"Longitude_Maxima","Latitude_Maxima","Daten_Maxima.Aktivität","Daten_Maxima.Zeitdauer_Transport","Daten_Maxima.Zeit_Auftreffen","Daten_Maxima.Freisetzung_Kraftwerk"
140.338047155673,48.8822090147958,3853699277.66008,3,143,128
140.187266126385,49.958573913645,103888191893.041,4,144,128
140.501746110337,48.419082160139,5097776493.07801,3,143,128
140.979267007151,49.0727629996081,3736219928.86759,4,144,128
138.68966508654,48.5055038870111,43466907050.5113,3,143,128
139.040809003545,49.6747663813284,57380846659.1666,4,144,128
137.468800635219,47.1544309661166,2388730333.87685,1,141,128
137.513236084115,47.2887561859216,81787315579.4098,2,142,128
137.146618094524,46.3766135068114,2388730333.87685,1,141,128
137.159067785293,46.4803115506105,7148385098.9596,2,142,128
137.159092716301,46.613765855458,72460459688.1189,3,143,128
137.468800635219,47.1544309661166,2388730333.87685,1,141,128
137.513236084115,47.2887561859216,81787315579.4098,2,142,128
138.686963997581,48.4960142247238,72171356239.7808,3,143,128
139.008787826199,49.0549104863168,50628431651.6185,4,144,128
138.069739031963,47.4386987111069,44235464153.8055,2,142,128
139.669373866442,48.4518331166288,6020499990.90639,3,143,128
140.015970917364,49.1460115016223,4048575872.34556,4,144,128
140.867814559126,48.6983567998528,9712773408.12745,3,143,128
141.347379604029,49.375262038189,55529475836.5544,4,144,128
140.598390525455,48.1661373585665,20248734017.6546,3,143,128
141.091347111708,48.8563966262512,2732656142.49585,4,144,128
139.71763019397,47.9970906979013,11014843140.4701,3,143,128
140.187685148801,48.4932810825533,3896324194.5205,4,144,128
137.114949044766,46.8569243492181,4232109762.09067,1,141,128
137.260771733598,46.9813791995046,18206626300.7874,2,142,128
137.280127139443,47.1109143870432,95780889812.543,3,143,128
136.877963961438,46.236366203599,1983093801.52882,2,142,128
136.877035472536,46.4104632064638,62882798002.1422,3,143,128
137.114949044766,46.8569243492181,4232109762.09067,1,141,128
137.260771733598,46.9813791995046,18206626300.7874,2,142,128
137.280127139443,47.1109143870432,95780889812.543,3,143,128
141.025689,37.316501,35402443397909.3,1,130,129
141.025689,37.316501,948597556602091,1,130,129
141.025689,37.316501,10668281168348.9,1,130,129
139.041133838762,39.5603005746135,64285042080791.4,4,133,129
137.579637660648,40.1363248303709,6121378846142.98,1,134,129
135.761718311075,42.8426146560842,1509430177707.71,4,137,129
138.357455119953,40.9141422896761,2435138827938.62,1,134,129
136.383538350378,42.6165230657018,636173407921.031,4,137,129
138.679637660648,40.1363248303709,9060529941361.85,1,134,129
137.313638823434,40.5860664172888,185378873286.855,2,135,129
138.357455119953,39.3585073710657,16240590656972.9,1,134,129
137.001674611134,39.8086844154624,68557908055.7938,2,135,129
137.579637660648,39.0363248303709,11120846428957.5,1,134,129
136.273694208006,39.3770568951067,1089607411354.11,2,135,129
136.479637660648,40.1363248303709,935626106912.258,1,134,129
135.740872756839,43.5742423842508,317030382059.622,1,138,129
136.518690216144,43.252059843556,596594836244.49,1,138,129
136.840872756839,42.4742423842508,121809031475.34,1,138,129
134.963055297534,43.252059843556,825129811241.868,1,138,129
134.640872756839,42.4742423842508,168469884489.053,1,138,129
134.963055297534,43.252059843556,825129811241.868,1,138,129
136.382619137638,43.6709139445348,662493062434.623,1,138,129
136.382619137638,44.7709139445348,969255769512.288,1,138,129
137.160436596943,44.44873140384,599046618671.076,1,138,129
137.482619137638,43.6709139445348,326661033153.618,1,138,129
137.160436596943,42.8930964852296,210956856907.812,1,138,129
136.382619137638,42.5709139445348,67631861182.6056,1,138,129
135.604801678332,44.44873140384,1450275124225.44,1,138,129
135.282619137638,43.6709139445348,176024343436.846,1,138,129
135.604801678332,44.44873140384,1450275124225.44,1,138,129
136.723873471331,43.4317586297897,596143574134.703,1,138,129
136.723873471331,44.5317586297897,401522760732.787,1,138,129
137.501690930636,44.2095760890949,573242614993.854,1,138,129
137.823873471331,43.4317586297897,237618524016.75,1,138,129
137.501690930636,42.6539411704845,52173859266.5003,1,138,129
136.723873471331,42.3317586297897,60858447789.0428,1,138,129
135.946056012026,44.2095760890949,383346048473.273,1,138,129
135.623873471331,43.4317586297897,158395290730.325,1,138,129
135.946056012026,44.2095760890949,383346048473.273,1,138,129
136.443275613934,42.6211367070848,68162153786.5026,1,138,129
136.443275613934,43.7211367070848,166921896035.939,1,138,129
137.221093073239,43.39895416639,187116417599.889,1,138,129
137.543275613934,42.6211367070848,29217657927.1779,1,138,129
135.665458154629,43.39895416639,88702263679.5058,1,138,129
135.665458154629,43.39895416639,88702263679.5058,1,138,129
135.746290401732,43.5496224540399,386122737498.368,1,138,129
135.746290401732,44.6496224540399,1590644197723.21,1,138,129
136.524107861037,44.3274399133451,489399232853.466,1,138,129
136.846290401732,43.5496224540399,407260764255.163,1,138,129
136.524107861037,42.7718049947347,206184651793.389,1,138,129
134.968472942427,44.3274399133451,1710466767508.6,1,138,129
134.646290401732,43.5496224540399,971512482475.811,1,138,129
134.968472942427,44.3274399133451,1710466767508.6,1,138,129
135.089452504876,43.5176329120124,474992127504.732,1,138,129
135.867269964181,43.1954503713176,142686427770.594,1,138,129
136.189452504876,42.4176329120124,23096933326.6944,1,138,129
134.311635045571,43.1954503713176,169704105602.801,1,138,129
136.894429994223,44.9294743907996,1447200051214.57,3,140,129
133.989452504876,42.4176329120124,96980945014.5719,1,138,129
134.311635045571,43.1954503713176,169704105602.801,1,138,129
136.894429994223,44.9294743907996,1447200051214.57,3,140,129
135.746290401732,43.5496224540399,386122737498.368,1,138,129
135.746290401732,44.6496224540399,1590644197723.21,1,138,129
136.524107861037,44.3274399133451,489399232853.466,1,138,129
136.846290401732,43.5496224540399,407260764255.163,1,138,129
136.524107861037,42.7718049947347,206184651793.389,1,138,129
134.968472942427,44.3274399133451,1710466767508.6,1,138,129
134.646290401732,43.5496224540399,971512482475.811,1,138,129
134.968472942427,44.3274399133451,1710466767508.6,1,138,129
138.957865781338,48.2230983692338,41770682601.7821,1,142,129
138.92404279986,49.5661083975752,474436223542.953,2,143,129
138.968599918494,51.2717093532281,607311354016.423,3,144,129
138.957865781338,49.3230983692338,206867867762.24,1,142,129
139.363161116189,50.5208107521633,354891262318.339,2,143,129
139.735683240644,49.000915828539,51990399124.7345,1,142,129
139.87260331435,50.2886227570782,509768730955.845,2,143,129
139.748304154939,49.6028319782837,197775816823.876,2,143,129
139.774784267272,51.1010100215554,363983313256.703,3,144,129
139.311581892844,48.981779211331,56680012647.2262,2,143,129
139.251526466654,50.3856081342054,505079117433.353,3,144,129
138.481489387346,48.8179580404108,209432611779.87,2,143,129
138.978821203984,50.0875209073351,352326518300.71,3,144,129
138.180048322033,49.000915828539,157838321725.158,1,142,129
138.922839513382,50.0396862317222,403920808355.422,2,143,129
137.857865781338,48.2230983692338,119318967248.898,1,142,129
138.132244573112,48.9290341061538,137718686180.312,2,143,129
138.840845494878,50.2126767648912,304721476651.369,3,144,129
138.180048322033,49.000915828539,157838321725.158,1,142,129
138.922839513382,50.0396862317222,403920808355.422,2,143,129
138.775175624663,48.8918503127715,107307626360.503,1,142,129
138.922427509143,50.4655076523611,391045427308.151,2,143,129
138.775175624663,49.9918503127715,218379441057.517,1,142,129
139.552993083968,49.6696677720767,69366064890.6806,1,142,129
139.714200781491,51.340722434415,151113959184.802,2,143,129
139.875175624663,48.8918503127715,3559403074.45186,1,142,129
139.68665646739,50.490909338622,245617123759.876,2,143,129
139.063748410801,49.8461967153235,249176526834.327,2,143,129
138.775175624663,47.7918503127715,9264000402.37722,1,142,129
138.435017307681,49.5067410279713,130330736401.913,2,143,129
138.869655154781,51.911541542015,83603412527.9277,3,144,129
137.997358165357,49.6696677720767,75082902855.6712,1,142,129
138.709353101912,51.2775810999952,163733179059.491,2,143,129
137.675175624663,48.8918503127715,27146707022.4725,1,142,129
138.384452872939,50.4383641361853,222029819811.855,2,143,129
137.997358165357,49.6696677720767,75082902855.6712,1,142,129
138.709353101912,51.2775810999952,163733179059.491,2,143,129
139.526312042763,48.4555779126424,10196128111.8714,1,142,129
139.534490806464,49.7916206213237,352950246343.76,2,143,129
139.526312042763,49.5555779126424,61583515580.5648,1,142,129
139.763987380674,50.8486554834196,159636565835.276,2,143,129
140.304129502068,49.2333953719476,3160054632.45568,1,142,129
140.273053439337,50.4549127637158,171369143189.363,2,143,129
140.435043577967,49.6773856093964,8224622717.4234,2,143,129
140.160549889677,51.0401363767747,212995458698.417,3,144,129
140.008394239479,48.9696768041711,6743855509.22774,2,143,129
140.015250752452,50.1229725242673,136387258633.253,3,144,129
139.102932162905,48.8920762140448,50809430789.234,2,143,129
139.304742739016,50.2253610253605,153549971755.56,3,144,129
138.748494583458,49.2333953719476,77366379905.3859,1,142,129
139.218085633129,50.1656238453282,143853701510.455,2,143,129
138.426312042763,48.4555779126424,35275177641.0292,1,142,129
138.704331174431,49.1784964912339,69323175644.9232,2,143,129
139.205275933837,50.4480593581582,116621728129.888,3,144,129
138.748494583458,49.2333953719476,77366379905.3859,1,142,129
139.218085633129,50.1656238453282,143853701510.455,2,143,129
139.975423115794,49.2945280833237,80237836167.5154,2,143,129
139.798916877899,50.7665786778701,457159487617.996,3,144,129
139.96670060703,49.247473920423,3838270223.09397,1,142,129
140.232384414664,50.2734709042293,264860391669.662,2,143,129
140.744518066336,48.9252913797282,3838270223.09397,1,142,129
140.968541418394,49.9267575922312,98744106885.2049,2,143,129
140.824760835317,51.1384046144809,141958651631.05,3,144,129
141.310038483146,49.2019207928414,11652653961.9148,2,143,129
141.566798580144,49.9878355533597,178349466984.066,3,144,129
140.834115086098,48.551692374812,18799034582.8998,2,143,129
140.633319075919,49.4341335431214,9290884166.99727,3,144,129
139.975435183603,48.3183431597836,8191231735.0672,2,143,129
140.186071730899,49.114854052285,7941523467.57924,3,144,129
139.188883147725,48.9252913797282,57857407317.355,1,142,129
139.429766505852,49.420175391944,74229859580.2781,2,143,129
139.620968193912,50.5570688803404,136611394995.122,3,144,129
138.86670060703,48.147473920423,9989803387.65114,1,142,129
139.049358687209,49.0200447192139,59419785747.514,2,143,129
139.251687641058,50.3533295305297,199289072757.591,3,144,129
139.188883147725,48.9252913797282,57857407317.355,1,142,129
139.429766505852,49.420175391944,74229859580.2781,2,143,129
139.620968193912,50.5570688803404,136611394995.122,3,144,129
139.55689771494,48.8586898973357,56680012647.2262,2,143,129
139.70846186107,49.918652564485,455105851254.262,3,144,129
139.635668729743,48.68607882806,6472929606.63477,1,142,129
139.911562206629,49.6185976064265,40971165435.1159,2,143,129
139.733884988765,51.0906482009728,233435469998.539,3,144,129
140.547097474412,49.4003442506617,10442670650.4455,2,143,129
140.464240380677,50.6244743873024,268388949663.786,3,144,129
140.825635560388,48.7681147417542,6472929606.63477,2,143,129
140.91850121087,49.5551907222159,11900191631.1661,3,144,129
140.561489051576,48.0582286491351,40968004036.5043,2,143,129
140.661748823774,48.8531428642144,5528813197.82951,3,144,129
139.572103982677,47.8578290499993,22285646986.4634,2,143,129
140.040894985981,48.3540194346513,7883190385.60488,3,144,129
138.857851270438,48.3638962873652,18273322481.7696,1,142,129
139.10023644053,48.9426784404881,60314929913.6932,2,143,129
139.37473468237,49.7853478257377,182276314472.087,3,144,129
138.535668729743,47.58607882806,42897280018.5308,1,142,129
138.610775680604,48.5576436270217,61859483164.4437,2,143,129
138.96228136458,49.726906121339,81660963678.6312,3,144,129
138.857851270438,48.3638962873652,18273322481.7696,1,142,129
139.10023644053,48.9426784404881,60314929913.6932,2,143,129
139.37473468237,49.7853478257377,182276314472.087,3,144,129
139.841667217575,48.8893730669269,17125128876.2143,2,143,129
140.078366086703,49.747283463933,85021405251.5011,3,144,129
139.885899749761,48.7681459801446,4012270337.24501,1,142,129
140.149038199333,49.7941429639509,158816856066.62,2,143,129
140.028532440036,51.2841924676192,116463149915.022,3,144,129
140.797544259068,49.4824114027463,12180903147.534,2,143,129
140.720232059098,50.5264072956745,266663880326.565,3,144,129
141.221315270498,48.8411824392778,6472929606.63477,2,143,129
141.314316322088,49.6282584197395,118017079760.99,3,144,129
140.811946381282,48.1402958012197,53762990946.1467,2,143,129
140.945962820355,48.8786005440605,5233949989.92029,3,144,129
139.987400026524,47.8991083515737,25995199562.3673,2,143,129
140.501806607552,48.5629498655471,7770105323.81633,3,144,129
139.108082290455,48.4459634394498,18273322481.7696,1,142,129
139.350858880692,49.0247455925727,26496276344.1378,2,143,129
139.502928148328,50.084708259722,212748901022.998,3,144,129
138.785899749761,47.6681459801446,6472929606.63477,1,142,129
138.815300038233,48.923193597777,63025222945.1286,2,143,129
139.017236328127,50.2564784090928,211381412488.526,3,144,129
139.108082290455,48.4459634394498,18273322481.7696,1,142,129
139.350858880692,49.0247455925727,26496276344.1378,2,143,129
139.502928148328,50.084708259722,212748901022.998,3,144,129
139.321380974229,48.1926207593281,31477745007.4079,2,143,129
139.295293412374,49.3128217110388,133668067215.089,3,144,129
139.103778190478,48.1089881682118,7374964795.29471,1,142,129
139.323628077513,48.5221513269142,8282732900.7276,2,143,129
139.670706038854,49.2163297119077,19176429221.8125,3,144,129
140.302442566788,48.727452945487,6047170633.09744,2,143,129
140.405829049424,49.5085776737389,7150140282.76947,3,144,129
140.61691071709,48.1788312725008,28932980615.4348,2,143,129
141.109989350589,48.8690905401855,3904633599.83625,3,144,129
140.598250216091,47.8164402479297,28932980615.4348,2,143,129
141.087877599807,48.5066995156144,19124068345.9632,3,144,129
139.568730083596,47.3080270588199,2833600089.18071,2,143,129
140.072494527494,48.0585246110659,18920510881.7662,3,144,129
138.325960731173,47.786805627517,16632574239.9398,1,142,129
138.3577834191,48.0185281700706,94135949956.4193,2,143,129
138.003778190478,47.0089881682118,21611183063.8025,1,142,129
138.087546570609,47.4211352594637,176755400852.3,2,143,129
138.325960731173,47.786805627517,16632574239.9398,1,142,129
138.3577834191,48.0185281700706,94135949956.4193,2,143,129
139.200811696748,47.6037326819485,12169374314.4987,1,142,129
138.913514405811,49.2437247108021,118490015477.358,2,143,129
138.866069391081,50.9915650418945,397405763390.912,3,144,129
139.200811696748,48.7037326819485,17177299520.009,1,142,129
139.342916322889,49.7584698593528,201570464494.847,2,143,129
139.834102362351,49.7416881637595,39422233207.6259,2,143,129
139.554755490824,51.3257964828393,217278337411.532,3,144,129
140.005495186714,48.8956490327824,8048986940.35967,2,143,129
140.01234154048,50.0489447528786,162782144734.329,3,144,129
139.608973806613,48.2092776440161,20948967198.799,2,143,129
139.885257467307,48.9983857593786,7410361337.51177,3,144,129
138.689271657463,48.0869700860708,136765580978.27,2,143,129
138.730558436532,48.478795828314,38348618105.2114,3,144,129
138.422994237443,48.3815501412537,42101946544.2291,1,142,129
138.700608813099,49.1044687198452,82739218636.3943,2,143,129
139.200805848499,50.3740315867695,139191411410.761,3,144,129
138.100811696748,47.6037326819485,84130774788.5155,1,142,129
138.157754054857,48.6224720411089,46279735874.2539,2,143,129
138.435494258496,50.1695664744943,133622065928.615,3,144,129
138.422994237443,48.3815501412537,42101946544.2291,1,142,129
138.700608813099,49.1044687198452,82739218636.3943,2,143,129
139.200805848499,50.3740315867695,139191411410.761,3,144,129
139.321380974229,48.1926207593281,31477745007.4079,2,143,129
139.295293412374,49.3128217110388,133668067215.089,3,144,129
139.103778190478,48.1089881682118,7374964795.29471,1,142,129
139.323628077513,48.5221513269142,8282732900.7276,2,143,129
139.670706038854,49.2163297119077,19176429221.8125,3,144,129
140.302442566788,48.727452945487,6047170633.09744,2,143,129
140.405829049424,49.5085776737389,7150140282.76947,3,144,129
140.61691071709,48.1788312725008,28932980615.4348,2,143,129
141.109989350589,48.8690905401855,3904633599.83625,3,144,129
140.598250216091,47.8164402479297,28932980615.4348,2,143,129
141.087877599807,48.5066995156144,19124068345.9632,3,144,129
139.568730083596,47.3080270588199,2833600089.18071,2,143,129
140.072494527494,48.0585246110659,18920510881.7662,3,144,129
138.325960731173,47.786805627517,16632574239.9398,1,142,129
138.3577834191,48.0185281700706,94135949956.4193,2,143,129
138.003778190478,47.0089881682118,21611183063.8025,1,142,129
138.087546570609,47.4211352594637,176755400852.3,2,143,129
138.325960731173,47.786805627517,16632574239.9398,1,142,129
138.3577834191,48.0185281700706,94135949956.4193,2,143,129
139.176690925416,49.9798274110542,491310887408.206,2,143,129
139.667212615153,49.3476635491971,68385861482.2792,1,142,129
139.827362684549,51.0187182115353,177269582221.824,2,143,129
140.445030074458,49.0254810085023,3509105583.43877,1,142,129
140.224831863286,50.4481797554562,242146338120.664,2,143,129
140.369374097034,49.5028563193224,9133091941.81869,2,143,129
140.095860771566,50.8656070867008,236522351762.284,3,144,129
139.849049651008,48.8617725083469,7488763256.90148,2,143,129
139.609727097871,50.2407803549322,214602120943.216,3,144,129
138.960837108828,48.7307558008264,43176468478.1531,2,143,129
139.15680104996,49.5589099367841,93881246875.735,3,144,129
138.889395155848,49.0254810085023,52895637685.7084,1,142,129
139.037042071201,50.5991383480919,192759806018.395,2,143,129
138.567212615153,48.2476635491971,20597634562.1898,1,142,129
138.538918537718,49.8182726864354,225057809141.913,2,143,129
138.889395155848,49.0254810085023,52895637685.7084,1,142,129
139.037042071201,50.5991383480919,192759806018.395,2,143,129
141.23303217537,48.0342378046281,22596568797.8147,2,143,129
139.161491941614,49.5227734492427,70739163993.5328,1,142,129
139.201540125263,51.579062827788,103898138480.667,2,143,129
140.338767005172,49.6934415425251,9167188296.27619,2,143,129
140.0641826465,51.0561923099034,237405355020.565,3,144,129
140.530095984647,49.5716338457711,2841158479.41783,1,142,129
140.7212802111,50.8541152845652,116334680781.213,2,143,129
141.307913443952,49.2494513050763,5346555326.2174,1,142,129
141.563506442124,50.2938826554833,92302069350.7016,2,143,129
141.797010380858,49.5768840907111,123286271658.421,2,143,129
141.443325441697,48.9793460276113,5346555326.2174,2,143,129
141.698937031545,49.7652607881296,81831597827.2645,3,144,129
140.23608156243,48.6635501966049,3758360439.13622,2,143,129
140.18059932122,49.7232225587684,18659193065.7428,3,144,129
139.752278525342,49.2494513050763,1761103021.83663,1,142,129
139.780588886546,50.5979771281485,121525168636.584,2,143,129
139.430095984647,48.4716338457711,2841158479.41783,1,142,129
139.438277335995,49.8076765544523,98349841646.7165,2,143,129
139.752278525342,49.2494513050763,1761103021.83663,1,142,129
139.780588886546,50.5979771281485,121525168636.584,2,143,129
140.292198426412,49.4950728349524,10027528994.4275,2,143,129
140.018728600075,50.8578236023308,259685849571.575,3,144,129
140.482783478534,49.3732651381984,3107801226.43481,1,142,129
140.673195019446,50.6557465769926,103538894291.86,2,143,129
141.260600937839,49.0510825975037,5848329588.22654,1,142,129
141.515172597897,50.0955139479106,85924257409.816,2,143,129
141.749048876431,49.3785153831385,56842456354.4558,2,143,129
141.395500577563,48.7809773200387,5848329588.22654,2,143,129
142.008144834059,49.4708011302446,129008359694.775,3,144,129
140.262812975167,48.5113399817805,4111082597.73139,2,143,129
140.075315502672,49.4747762411387,20410358490.7666,3,144,129
139.704966019228,49.0510825975037,12480888560.6503,1,142,129
139.842024199591,50.3387895260429,122375800722.351,2,143,129
139.382783478534,48.2732651381984,3107801226.43481,1,142,129
139.390933019065,49.6093078468797,46384193074.5073,2,143,129
139.704966019228,49.0510825975037,12480888560.6503,1,142,129
139.842024199591,50.3387895260429,122375800722.351,2,143,129
139.128709826832,48.3434297858637,19411751498.2589,1,142,129
139.269807139744,49.3981669632679,98214429301.6126,2,143,129
139.1176508063,51.135701467363,180752196911.173,3,144,129
139.128709826832,49.4434297858637,54938936884.3779,1,142,129
139.906527286137,49.1212472451689,2131117502.2533,1,142,129
139.934764392184,50.4697730682411,147058071353.269,2,143,129
140.084291154645,49.7035678083694,22275171764.9634,2,143,129
139.805163527244,51.2876761274492,125207550005.45,3,144,129
139.492397726702,48.9469426130304,15052795154.2994,2,143,129
139.644229749672,50.0069052801797,120864742834.328,3,144,129
138.651252424455,48.9382894570406,55620068812.8564,2,143,129
138.350892367527,49.1212472451689,52175315138.2133,1,142,129
138.028709826832,48.3434297858637,20180829160.7471,1,142,129
138.586077144427,49.0492203702907,48096339277.0101,2,143,129
138.350892367527,49.1212472451689,52175315138.2133,1,142,129
139.028300398465,48.2693504344969,48632847377.6054,2,143,129
139.222488683604,49.0975045704546,56193078243.0844,3,144,129
138.810384371623,48.1857178433806,5143638214.83977,1,142,129
139.030563186866,48.598881002083,23412376418.7835,2,143,129
139.316748468346,49.0468807590859,11523552545.3327,3,144,129
139.945393256217,48.5730998519287,4217573754.37259,2,143,129
140.157089034437,49.3696107444301,20939056864.3636,3,144,129
140.324111609881,48.2555609476696,4217573754.37259,2,143,129
140.80010333605,48.9092417871387,3091109061.75514,3,144,129
139.987421140903,47.6059131396119,1976282478.47125,2,143,129
140.47761735381,48.3979243048328,4157327128.50152,3,144,129
139.275980306069,47.3847567339887,1976282478.47125,2,143,129
139.780477565371,48.1352542862347,13196030830.9316,3,144,129
138.032566912317,47.8635353026858,29385854454.3135,1,142,129
137.992688998352,48.0043923846722,71423150015.3811,2,143,129
137.710384371623,47.0857178433806,18714603502.2643,1,142,129
137.729777656921,47.2152530309193,98453241491.439,2,143,129
138.032566912317,47.8635353026858,29385854454.3135,1,142,129
137.992688998352,48.0043923846722,71423150015.3811,2,143,129
139.354852452872,48.830797106838,40916542895.363,1,142,129
139.289168472535,50.4767403879012,401188959846.749,2,143,129
139.354852452872,49.930797106838,124719496810.23,1,142,129
140.132669912177,49.6086145661432,22303638824.0248,1,142,129
140.176451816537,51.249912967433,198749112547.031,2,143,129
140.454852452872,48.830797106838,3157664378.91366,1,142,129
140.235511107553,50.2534958537918,217895086992.142,2,143,129
139.573769964402,49.6440552862727,77824971811.8594,2,143,129
139.427567413985,51.3014656142765,138552362927.459,3,144,129
138.688248682375,49.4289952853521,120085300664.909,2,143,129
139.024666206867,50.9284797010601,100967450706.147,3,144,129
138.577034993567,49.6086145661432,103403854548.49,1,142,129
139.165012107518,51.2484614425039,117648896822.566,2,143,129
138.254852452872,48.830797106838,77307860264.0789,1,142,129
138.676184188661,50.3209917629992,143744891106.977,2,143,129
138.577034993567,49.6086145661432,103403854548.49,1,142,129
139.165012107518,51.2484614425039,117648896822.566,2,143,129
139.599461105349,48.687420852494,4617397939.70741,1,142,129
139.60767745626,50.0234635611752,159836334185.466,2,143,129
139.599461105349,49.787420852494,56522972658.1242,1,142,129
140.377278564654,49.4652383117992,2308698969.85371,1,142,129
140.507313626539,49.909228549248,46035588505.5312,2,143,129
140.09045158206,49.1505712190081,3054008756.29813,2,143,129
139.174209358882,49.1239191538963,23009455988.569,2,143,129
138.821643646044,49.4652383117992,36891767887.3704,1,142,129
138.499461105349,48.687420852494,15974645549.3101,1,142,129
138.821643646044,49.4652383117992,36891767887.3704,1,142,129
140.000130488417,48.8311778140691,2371519790.28452,1,142,129
139.811839722278,50.4302368399196,163647065995.471,2,143,129
141.892079129183,49.4618341574117,233143403981.176,2,143,129
141.4034240403,49.5610937073733,47872277973.1805,1,142,129
142.181241499606,49.2389111666785,15768660054.3677,1,142,129
142.898923666792,50.1760748248184,100803041936.221,2,143,129
142.5034240403,48.4610937073733,6991901018.58413,1,142,129
143.114186711138,49.7547518881222,109579800972.004,2,143,129
142.877063884618,49.1088780448804,38556044084.7877,2,143,129
141.852987252767,48.6164316299916,14921378168.5063,2,143,129
142.706403541979,49.3326731939088,101650323822.082,3,144,129
140.625606580995,49.2389111666785,1665187647.21069,1,142,129
140.851049130195,50.2403773791815,42838950220.5379,2,143,129
140.43729097575,49.4975416706698,4333956764.975,2,143,129
140.354269440981,50.7216718073105,111387799440.967,3,144,129
140.625606580995,49.2389111666785,1665187647.21069,1,142,129
140.851049130195,50.2403773791815,42838950220.5379,2,143,129
141.546301461805,49.1415373557871,11719164842.1233,2,143,129
142.16339081628,49.8313611659931,258513172089.103,3,144,129
140.938109877862,49.2127824746154,3113780979.65463,1,142,129
141.669140414566,50.0512424375704,87918388760.9196,2,143,129
141.715927337167,48.8905999339206,5859582421.06164,1,142,129
142.620747527695,49.6588060903028,129256586044.552,2,143,129
142.038109877862,48.1127824746154,1930089128.19634,1,142,129
143.025936019877,49.3810389691035,103799209790.394,2,143,129
142.605826759075,48.646622105181,17295101743.6273,2,143,129
142.985896613563,48.9304543926926,38969270972.9533,3,144,129
141.630564542842,48.3980318783962,9453167744.86869,2,143,129
142.551021627379,49.1804629790844,61847093583.9466,3,144,129
140.160292418557,48.8905999339206,1930089128.19634,1,142,129
140.642500964939,49.5736015769593,4951653786.3666,2,143,129
140.559350126999,50.7977317136,128234425551.05,3,144,129
140.261619717894,49.0534297925853,3113780979.65463,2,143,129
140.373128005398,49.9129368670135,68116142604.1389,3,144,129
140.160292418557,48.8905999339206,1930089128.19634,1,142,129
140.642500964939,49.5736015769593,4951653786.3666,2,143,129
140.559350126999,50.7977317136,128234425551.05,3,144,129
139.825670503616,49.2908101120932,40088572283.6988,2,143,129
139.649177577856,50.7628607066395,228406846943.019,3,144,129
139.714049961397,49.3016717938672,37372040836.9646,1,142,129
140.491867420702,48.9794892531724,1917683484.90393,1,142,129
140.716134271706,49.9809554656753,60808673356.8993,2,143,129
141.057645187077,49.2561186662856,5821919968.95192,2,143,129
141.217902135758,50.1283991600906,51615241537.8206,3,144,129
140.581556645207,48.6058902482562,4092517958.96152,2,143,129
140.393708397705,49.5693265076144,4838970039.33885,3,144,129
139.560440349071,48.4821311653816,5821919968.95192,2,143,129
139.907244382605,49.1763095503751,3915037746.47079,3,144,129
138.936232502092,48.9794892531724,28906822095.0881,1,142,129
139.177377684905,49.4743732653881,46200734714.4609,2,143,129
138.614049961397,48.2016717938672,11256356552.6261,1,142,129
138.639600057881,48.6836372342131,31969528880.4246,2,143,129
138.936232502092,48.9794892531724,28906822095.0881,1,142,129
139.177377684905,49.4743732653881,46200734714.4609,2,143,129
139.351682094285,48.2602070707808,8846776200.17572,2,143,129
139.696977974257,48.9543854557743,20482319021.658,3,144,129
139.13380346237,48.1765744796645,3792164220.40668,1,142,129
140.333016080158,48.7950392569396,2350587591.73299,2,143,129
140.647459704015,48.2464175839535,14877171203.5254,2,143,129
140.438662429843,47.6271066469158,3109420145.86386,2,143,129
139.599322513251,47.3756133702725,1457020768.42292,2,143,129
140.103732288462,48.1261109225186,9728817206.48023,3,144,129
138.355986003065,47.8543919389697,8552373425.04997,1,142,129
138.03380346237,47.0765744796645,11112345272.1425,1,142,129
138.355986003065,47.8543919389697,8552373425.04997,1,142,129
138.504670868839,48.1218723314217,20877065861.3228,1,142,129
138.504670868839,49.2218723314217,43538778202.9297,1,142,129
139.282488328144,48.8996897907269,11521831543.8206,1,142,129
138.947091964317,51.0137498614539,112972193775.41,2,143,129
139.211956190834,50.0968763139323,124494025319.231,2,143,129
138.951064614653,49.1190387193847,28593564032.0113,2,143,129
138.504670868839,47.0218723314217,13066419014.7659,1,142,129
138.021653933252,48.9694424927706,34684155810.4796,2,143,129
137.726853409533,48.8996897907269,13563086677.2473,1,142,129
137.986069622146,50.7742482481375,109439377663.516,2,143,129
137.404670868839,48.1218723314217,39972113622.4103,1,142,129
137.726853409533,48.8996897907269,13563086677.2473,1,142,129
137.986069622146,50.7742482481375,109439377663.516,2,143,129
139.351682094285,48.2602070707808,8846776200.17572,2,143,129
139.696977974257,48.9543854557743,20482319021.658,3,144,129
139.13380346237,48.1765744796645,3792164220.40668,1,142,129
140.333016080158,48.7950392569396,2350587591.73299,2,143,129
140.647459704015,48.2464175839535,14877171203.5254,2,143,129
140.438662429843,47.6271066469158,3109420145.86386,2,143,129
139.599322513251,47.3756133702725,1457020768.42292,2,143,129
140.103732288462,48.1261109225186,9728817206.48023,3,144,129
138.355986003065,47.8543919389697,8552373425.04997,1,142,129
138.03380346237,47.0765744796645,11112345272.1425,1,142,129
138.355986003065,47.8543919389697,8552373425.04997,1,142,129
